drugname,rating,condition,class
Hypercare,9.635036496350365,Hyperhidrosis,A
Aluminum chloride hexahydrate,9.568965517241379,Hyperhidrosis,A
Drysol,9.55072463768116,Hyperhidrosis,A
Sodium polystyrene sulfonate,10.0,Hyperkalemia,A
Niaspan,8.222222222222221,Hyperlipoproteinemia,B
Simcor,7.0,Hyperlipoproteinemia,C
Prevalite,7.5,"Hyperlipoproteinemia Type IIa, Elevated LDL",C
Calcifediol,10.0,Hyperparathyroidism Secondary to Renal Impairment,A
Rayaldee,10.0,Hyperparathyroidism Secondary to Renal Impairment,A
Calcium acetate,8.0,Hyperphosphatemia,C
PhosLo,8.0,Hyperphosphatemia,C
Lanthanum carbonate,9.0,Hyperphosphatemia of Renal Failure,B
Renvela,9.0,Hyperphosphatemia of Renal Failure,B
Auryxia,8.0,Hyperphosphatemia of Renal Failure,C
Ferric citrate,8.0,Hyperphosphatemia of Renal Failure,C
Sevelamer,8.0,Hyperphosphatemia of Renal Failure,C
Renagel,7.0,Hyperphosphatemia of Renal Failure,C
Dostinex,9.285714285714286,Hyperprolactinemia,A
Bromocriptine,9.0,Hyperprolactinemia,B
Parlodel,9.0,Hyperprolactinemia,B
Cabergoline,8.956521739130435,Hyperprolactinemia,B
NoDoz,9.5,Hypersomnia,A
Caffeine,9.0,Hypersomnia,B
Vivarin,8.333333333333334,Hypersomnia,B
Hydralazine,8.333333333333334,Hypertensive Emergency,B
Pima,10.0,Hyperthyroidism,A
Potassium iodide,10.0,Hyperthyroidism,A
Tapazole,10.0,Hyperthyroidism,A
Methimazole,8.666666666666666,Hyperthyroidism,B
Vascepa,9.727272727272727,Hypertriglyceridemia,A
Icosapent,9.692307692307692,Hypertriglyceridemia,A
TriCor,9.5,Hypertriglyceridemia,A
Fenofibrate,9.357142857142858,Hypertriglyceridemia,A
Lovaza,9.333333333333334,Hypertriglyceridemia,A
Omega-3 polyunsaturated fatty acids,9.076923076923077,Hypertriglyceridemia,A
Omacor,9.0,Hypertriglyceridemia,B
Lipofen,8.5,Hypertriglyceridemia,B
Trilipix,8.0,Hypertriglyceridemia,C
Flibanserin,9.5,Hypoactive Sexual Desire Disorde,A
Addyi,9.0,Hypoactive Sexual Desire Disorde,B
Rocaltrol,10.0,Hypocalcemia,A
Hyaluronidase,10.0,Hypodermoclysis,A
Cenestin,10.0,Hypoestrogenism,A
Estrace Vaginal Cream,9.529411764705882,Hypoestrogenism,A
Estrace,9.25,Hypoestrogenism,A
Climara,8.88888888888889,Hypoestrogenism,B
Glucose,9.5,Hypoglycemia,A
Diazoxide,9.0,Hypoglycemia,B
Insta-Glucose,9.0,Hypoglycemia,B
Proglycem,9.0,Hypoglycemia,B
Follicle stimulating hormone,10.0,"Hypogonadism, Male",A
Gonal-f,10.0,"Hypogonadism, Male",A
Methitest,10.0,"Hypogonadism, Male",A
Methyltestosterone,10.0,"Hypogonadism, Male",A
Ovidrel,10.0,"Hypogonadism, Male",A
Depo-Testosterone,9.333333333333334,"Hypogonadism, Male",A
Axiron,9.117647058823529,"Hypogonadism, Male",A
Androderm,9.0,"Hypogonadism, Male",B
Aveed,9.0,"Hypogonadism, Male",B
Testopel,9.0,"Hypogonadism, Male",B
Testosterone,8.96,"Hypogonadism, Male",B
AndroGel,8.951219512195122,"Hypogonadism, Male",B
Fortesta,8.909090909090908,"Hypogonadism, Male",B
Testim,8.621621621621621,"Hypogonadism, Male",B
Delatestryl,8.5,"Hypogonadism, Male",B
Natesto,8.0,"Hypogonadism, Male",C
Striant,7.0,"Hypogonadism, Male",C
Klor-Con,9.5,Hypokalemia,A
Potassium chloride,9.166666666666666,Hypokalemia,A
Dichlorphenamide,9.0,Hypokalemic Periodic Paralysis,B
Natpara,8.0,Hypoparathyroidism,C
Parathyroid hormone,8.0,Hypoparathyroidism,C
Liothyronine,9.647058823529411,"Hypothyroidism, After Thyroid Removal",A
Armour Thyroid,9.46987951807229,"Hypothyroidism, After Thyroid Removal",A
Synthroid,9.229508196721312,"Hypothyroidism, After Thyroid Removal",A
NP Thyroid,8.5,"Hypothyroidism, After Thyroid Removal",B
AmLactin,9.5,Ichthyosis,A
Eltrombopag,10.0,Idiopathic Thrombocytopenic Purpura,A
Romiplostim,10.0,Idiopathic Thrombocytopenic Purpura,A
Neoral,9.666666666666666,Idiopathic Thrombocytopenic Purpura,A
Retapamulin,9.0,Impetig,B
Magaldrate / simethicone,10.0,Indigestion,A
Depo-Medrol,9.571428571428571,Inflammatory Conditions,A
Dexamethasone Intensol,9.0,Inflammatory Conditions,B
Horse chestnut,9.0,Inflammatory Conditions,B
Tamiflu,9.275590551181102,Influenza,A
Acetaminophen / phenyltoloxamine,9.272727272727273,Influenza,A
Oseltamivir,9.224,Influenza,A
"Influenza virus vaccine, inactivated",9.5,Influenza Prophylaxis,A
FluMist,8.0,Influenza Prophylaxis,C
"Influenza virus vaccine, live, trivalent",8.0,Influenza Prophylaxis,C
Ethchlorvynol,10.0,Insomnia,A
Pentobarbital,10.0,Insomnia,A
Secobarbital,10.0,Insomnia,A
Seconal,10.0,Insomnia,A
Seconal Sodium,10.0,Insomnia,A
Sleep Aid,10.0,Insomnia,A
Estazolam,9.8,Insomnia,A
Tryptophan,9.8,Insomnia,A
Intermezzo,9.666666666666666,Insomnia,A
Zolpimist,9.666666666666666,Insomnia,A
Benadryl Allergy,9.545454545454545,Insomnia,A
Silenor,9.523809523809524,Insomnia,A
Quazepam,9.5,Insomnia,A
Somnote,9.5,Insomnia,A
Flurazepam,9.454545454545455,Insomnia,A
Dalmane,9.428571428571429,Insomnia,A
Triazolam,9.37037037037037,Insomnia,A
Chloral hydrate,9.363636363636363,Insomnia,A
Lunesta,9.356164383561644,Insomnia,A
Lorazepam,9.35,Insomnia,A
Doxepin,9.342857142857143,Insomnia,A
Nytol,9.333333333333334,Insomnia,A
Halcion,9.307692307692308,Insomnia,A
Eszopiclone,9.188235294117646,Insomnia,A
Zolpidem,9.119047619047619,Insomnia,A
Ambien,9.115577889447236,Insomnia,A
Trazodone,9.071428571428571,Insomnia,A
Elavil,9.010989010989011,Insomnia,A
Advil PM,9.0,Insomnia,B
Aspirin / diphenhydramine,9.0,Insomnia,B
Compoz Nighttime Sleep Aid,9.0,Insomnia,B
Doral,9.0,Insomnia,B
Unisom SleepGels,9.0,Insomnia,B
Unisom SleepMelts,9.0,Insomnia,B
Melatonin,8.985074626865671,Insomnia,B
Rozerem,8.947368421052632,Insomnia,B
Belsomra,8.925925925925926,Insomnia,B
Temazepam,8.901639344262295,Insomnia,B
Restoril,8.884615384615385,Insomnia,B
Tylenol PM,8.875,Insomnia,B
Diphenhydramine,8.873417721518987,Insomnia,B
Doxylamine,8.869565217391305,Insomnia,B
Ramelteon,8.833333333333334,Insomnia,B
Suvorexant,8.827586206896552,Insomnia,B
Sonata,8.818181818181818,Insomnia,B
Ambien CR,8.8,Insomnia,B
Zaleplon,8.777777777777779,Insomnia,B
Sominex,8.75,Insomnia,B
Edluar,8.714285714285714,Insomnia,B
Unisom SleepTabs,8.625,Insomnia,B
Simply Sleep,8.5,Insomnia,B
Valerian,7.0,Insomnia,C
Vanatrip,7.0,Insomnia,C
Fortamet,10.0,Insulin Resistance Syndrome,A
Pletal,10.0,Intermittent Claudication,A
Cilostazol,9.5,Intermittent Claudication,A
Pentoxifylline,8.666666666666666,Intermittent Claudication,B
Trental,8.5,Intermittent Claudication,B
Tofranil,9.833333333333334,Interstitial Cystitis,A
Pentosan polysulfate sodium,9.444444444444445,Interstitial Cystitis,A
Pyridium,9.3,Interstitial Cystitis,A
Elmiron,9.228571428571428,Interstitial Cystitis,A
Azo-Standard,8.714285714285714,Interstitial Cystitis,B
Azo Urinary Pain Relief,8.5,Interstitial Cystitis,B
Bimatoprost,9.2,Intraocular Hypertension,A
Latanoprost,9.142857142857142,Intraocular Hypertension,A
Combigan,9.0,Intraocular Hypertension,B
Loteprednol,9.714285714285714,Iritis,A
Feraheme,10.0,Iron Deficiency Anemia,A
Ferrous fumarate,10.0,Iron Deficiency Anemia,A
Ferumoxytol,10.0,Iron Deficiency Anemia,A
Heme iron polypeptide,10.0,Iron Deficiency Anemia,A
Iron sucrose,10.0,Iron Deficiency Anemia,A
ProFe,10.0,Iron Deficiency Anemia,A
Tandem,10.0,Iron Deficiency Anemia,A
Venofer,10.0,Iron Deficiency Anemia,A
Iron polysaccharide,9.666666666666666,Iron Deficiency Anemia,A
Ferrous gluconate,9.333333333333334,Iron Deficiency Anemia,A
Slow Fe,9.0,Iron Deficiency Anemia,B
Niferex,8.666666666666666,Iron Deficiency Anemia,B
Tegaserod,9.8125,Irritable Bowel Syndrome,A
Psyllium,9.8,Irritable Bowel Syndrome,A
Zelnorm,9.6875,Irritable Bowel Syndrome,A
Alosetron,9.666666666666666,Irritable Bowel Syndrome,A
Cholestyramine,9.553191489361701,Irritable Bowel Syndrome,A
Cholestyramine Light,9.5,Irritable Bowel Syndrome,A
Chlordiazepoxide / clidinium,9.482758620689655,Irritable Bowel Syndrome,A
Atropine / hyoscyamine / phenobarbital / scopolamine,9.4375,Irritable Bowel Syndrome,A
Donnatal,9.428571428571429,Irritable Bowel Syndrome,A
Eluxadoline,9.407407407407407,Irritable Bowel Syndrome,A
Rifaximin,9.384615384615385,Irritable Bowel Syndrome,A
Librax,9.375,Irritable Bowel Syndrome,A
Questran,9.333333333333334,Irritable Bowel Syndrome,A
Symax Duotab,9.333333333333334,Irritable Bowel Syndrome,A
Lactobacillus acidophilus,9.307692307692308,Irritable Bowel Syndrome,A
Viberzi,9.277777777777779,Irritable Bowel Syndrome,A
Xifaxan,9.263157894736842,Irritable Bowel Syndrome,A
Linaclotide,9.236051502145923,Irritable Bowel Syndrome,A
EnteraGam,9.2,Irritable Bowel Syndrome,A
Hyoscyamine,9.176470588235293,Irritable Bowel Syndrome,A
Immune globulin oral,9.166666666666666,Irritable Bowel Syndrome,A
Dicyclomine,9.154761904761905,Irritable Bowel Syndrome,A
Bentyl,9.13888888888889,Irritable Bowel Syndrome,A
Nortriptyline,9.074074074074074,Irritable Bowel Syndrome,A
HyoMax SL,9.0,Irritable Bowel Syndrome,B
Pamine,9.0,Irritable Bowel Syndrome,B
Anafranil,8.93939393939394,Irritable Bowel Syndrome,B
Venlafaxine,8.917043740573153,Irritable Bowel Syndrome,B
Levsin,8.6,Irritable Bowel Syndrome,B
HyoMax,8.0,Irritable Bowel Syndrome,C
Hyosyne,8.0,Irritable Bowel Syndrome,C
Nimotop,10.0,Ischemic Stroke,A
Aggrenox,9.375,"Ischemic Stroke, Prophylaxis",A
Aspirin / dipyridamole,9.0,"Ischemic Stroke, Prophylaxis",B
Restasis,9.6,Keratoconjunctivitis Sicca,A
Solaraze,10.0,Keratosis,A
Fluorouracil,9.061224489795919,Keratosis,A
Picato,8.666666666666666,Keratosis,B
Zyclara,8.31578947368421,Keratosis,B
Collagenase,7.0,Keratosis,C
Zosyn,8.0,Kidney Infections,C
Piperacillin / tazobactam,7.0,Kidney Infections,C
Oxytocin,10.0,Labor Induction,A
Misoprostol,9.0,Labor Induction,B
Cervidil,8.0,Labor Induction,C
Dinoprostone,8.0,Labor Induction,C
Lactase,9.5,Lactose Intolerance,A
Lactaid,9.333333333333334,Lactose Intolerance,A
Enalapril,8.833333333333334,Left Ventricular Dysfunction,B
Valsartan,8.823529411764707,Left Ventricular Dysfunction,B
Banzel,10.0,Lennox-Gastaut Syndrome,A
Rufinamide,10.0,Lennox-Gastaut Syndrome,A
Clobazam,9.666666666666666,Lennox-Gastaut Syndrome,A
Onfi,9.333333333333334,Lennox-Gastaut Syndrome,A
Felbamate,9.0,Lennox-Gastaut Syndrome,B
Donepezil,8.75,Lewy Body Dementia,B
Synalar,10.0,Lichen Sclerosus,A
Cutivate,9.333333333333334,Lichen Sclerosus,A
Betamethasone,9.210526315789474,Lichen Sclerosus,A
Versed,9.875,Light Sedation,A
Midazolam,9.75,Light Sedation,A
Chlorpromazine,9.346153846153847,Light Sedation,A
Egrifta,8.0,Lipodystrophy,C
Tesamorelin,7.666666666666667,Lipodystrophy,C
Eovist,10.0,Liver Magnetic Resonance Imaging,A
Sensorcaine-MPF,10.0,Local Anesthesia,A
Dibucaine,9.666666666666666,Local Anesthesia,A
Marcaine,8.0,Local Anesthesia,C
Mepivacaine,8.0,Local Anesthesia,C
Polocaine,8.0,Local Anesthesia,C
Bicillin L-A,9.666666666666666,"Lyme Disease, Neurologic",A
Doxy 100,9.083333333333334,"Lyme Disease, Neurologic",A
Dexasone,10.0,Lymphoma,A
Ranibizumab,9.5,Macular Degeneration,A
Lucentis,9.0,Macular Degeneration,B
Macugen,9.0,Macular Degeneration,B
Prozac Weekly,9.5,Major Depressive Disorde,A
Brexpiprazole,9.10909090909091,Major Depressive Disorde,A
Budeprion XL,9.083333333333334,Major Depressive Disorde,A
Wellbutrin XL,9.071428571428571,Major Depressive Disorde,A
Viibryd,8.963636363636363,Major Depressive Disorde,B
Fetzima,8.914285714285715,Major Depressive Disorde,B
Trintellix,8.863013698630137,Major Depressive Disorde,B
Levomilnacipran,8.840909090909092,Major Depressive Disorde,B
Vortioxetine,8.809352517985612,Major Depressive Disorde,B
Fansidar,10.0,Malaria,A
Pyrimethamine / sulfadoxine,10.0,Malaria,A
Artemether / lumefantrine,9.666666666666666,Malaria,A
Coartem,9.5,Malaria,A
Atovaquone / proguanil,9.1,Malaria,A
Daraprim,10.0,Malaria Prevention,A
Lariam,10.0,Malaria Prevention,A
Pyrimethamine,10.0,Malaria Prevention,A
Mefloquine,9.75,Malaria Prevention,A
Malarone,9.181818181818182,Malaria Prevention,A
Avastin,9.083333333333334,Malignant Glioma,A
Stavzor,10.0,Mania,A
Depakote Sprinkles,9.0,Mania,B
Depakote,8.56043956043956,Mania,B
Interferon alfa-2b,10.0,Melanoma,A
Vemurafenib,9.5,"Melanoma, Metastatic",A
Zelboraf,9.5,"Melanoma, Metastatic",A
Dabrafenib,9.0,"Melanoma, Metastatic",B
Mekinist,9.0,"Melanoma, Metastatic",B
Tafinlar,9.0,"Melanoma, Metastatic",B
Trametinib,9.0,"Melanoma, Metastatic",B
Pembrolizumab,8.5,"Melanoma, Metastatic",B
Fluocinolone / hydroquinone / tretinoin,9.794117647058824,Melasma,A
Tri-Luma,9.714285714285714,Melasma,A
Vancocin,7.0,Meningitis,C
Meningococcal group B vaccine,7.0,"Meningitis, Meningococcal",C
Estratest H.S.,9.8,Menopausal Disorders,A
Dienogest / estradiol,9.5,Menorrhagia,A
Natazia,9.5,Menorrhagia,A
Tranexamic acid,9.34920634920635,Menorrhagia,A
Lysteda,9.344827586206897,Menorrhagia,A
Loestrin 21 1 / 20,9.2,Menstrual Disorders,A
Microgestin 1.5 / 30,8.0,Menstrual Disorders,C
Necon 7 / 7 / 7,8.0,Menstrual Disorders,C
Zyvox,9.25,Methicillin-Resistant Staphylococcus Aureus Infection,A
Acetaminophen / aspirin / caffeine / salicylamide,10.0,Migraine,A
Alsuma,10.0,Migraine,A
Goody's Headache Powders,10.0,Migraine,A
Migergot,10.0,Migraine,A
Onzetra Xsail,10.0,Migraine,A
Sansert,10.0,Migraine,A
Vanquish,10.0,Migraine,A
Methylergonovine,9.666666666666666,Migraine,A
Almotriptan,9.647058823529411,Migraine,A
Axert,9.631578947368421,Migraine,A
Imitrex Statdose,9.615384615384615,Migraine,A
Excedrin,9.6,Migraine,A
Eletriptan,9.583333333333334,Migraine,A
Relpax,9.580246913580247,Migraine,A
Treximet,9.547169811320755,Migraine,A
Cambia,9.538461538461538,Migraine,A
Fiorinal,9.511627906976743,Migraine,A
Frovatriptan,9.5,Migraine,A
Methergine,9.5,Migraine,A
Sumavel DosePro,9.5,Migraine,A
Naproxen / sumatriptan,9.473684210526315,Migraine,A
Zomig,9.466666666666667,Migraine,A
Frova,9.461538461538462,Migraine,A
Dihydroergotamine,9.4375,Migraine,A
Maxalt,9.430769230769231,Migraine,A
Maxalt-MLT,9.416666666666666,Migraine,A
Rizatriptan,9.413793103448276,Migraine,A
Sumatriptan,9.400943396226415,Migraine,A
Naratriptan,9.363636363636363,Migraine,A
Amerge,9.357142857142858,Migraine,A
Aspirin / butalbital / caffeine,9.357142857142858,Migraine,A
Caffeine / ergotamine,9.294117647058824,Migraine,A
Imitrex,9.28888888888889,Migraine,A
Reglan,9.285714285714286,Migraine,A
Butalbital Compound,9.272727272727273,Migraine,A
Zolmitriptan,9.228070175438596,Migraine,A
Metoclopramide,9.2,Migraine,A
Cafergot,9.125,Migraine,A
Ergomar,9.0,Migraine,B
Ergotamine,9.0,Migraine,B
Migranal,9.0,Migraine,B
Zecuity,9.0,Migraine,B
Memantine,8.666666666666666,Migraine,B
Zomig-ZMT,8.444444444444445,Migraine,B
InnoPran XL,9.5,Migraine Prevention,A
Nadolol,9.4375,Migraine Prevention,A
Botox,9.395833333333334,Migraine Prevention,A
OnabotulinumtoxinA,9.364583333333334,Migraine Prevention,A
Inderal LA,9.0,Migraine Prevention,B
Nimodipine,9.0,Migraine Prevention,B
Topiramate,8.970430107526882,Migraine Prevention,B
Zonisamide,8.756756756756756,Migraine Prevention,B
Riboflavin,8.5,Migraine Prevention,B
Verelan,8.5,Migraine Prevention,B
Vitamin B2,8.0,Migraine Prevention,C
Aricept ODT,9.5,Mild Cognitive Impairment,A
Cyclizine,10.0,Motion Sickness,A
Travel-Eze,10.0,Motion Sickness,A
Bonine,9.608695652173912,Motion Sickness,A
Dramamine,9.592592592592593,Motion Sickness,A
Scopolamine,9.224489795918368,Motion Sickness,A
Transderm-Scop,9.153846153846153,Motion Sickness,A
Meclizine,9.134146341463415,Motion Sickness,A
NeutraSal,10.0,Mucositis,A
Saliva substitutes,9.8,Mucositis,A
Chlorhexidine,9.625,Mucositis,A
Lenalidomide,10.0,Multiple Myeloma,A
Pomalidomide,10.0,Multiple Myeloma,A
Pomalyst,10.0,Multiple Myeloma,A
Revlimid,10.0,Multiple Myeloma,A
Bortezomib,9.5,Multiple Myeloma,A
Velcade,9.5,Multiple Myeloma,A
Alemtuzumab,10.0,Multiple Sclerosis,A
Lemtrada,10.0,Multiple Sclerosis,A
Mitoxantrone,10.0,Multiple Sclerosis,A
Avonex Pen,9.833333333333334,Multiple Sclerosis,A
Corticotropin,9.833333333333334,Multiple Sclerosis,A
Tysabri,9.68421052631579,Multiple Sclerosis,A
Ampyra,9.527777777777779,Multiple Sclerosis,A
Dalfampridine,9.5,Multiple Sclerosis,A
Natalizumab,9.404255319148936,Multiple Sclerosis,A
Avonex,9.357142857142858,Multiple Sclerosis,A
Tecfidera,9.277777777777779,Multiple Sclerosis,A
Dimethyl fumarate,9.235294117647058,Multiple Sclerosis,A
Glatiramer,9.206896551724139,Multiple Sclerosis,A
Interferon beta-1a,9.071428571428571,Multiple Sclerosis,A
Betaseron,9.0,Multiple Sclerosis,B
Copaxone,9.0,Multiple Sclerosis,B
Interferon beta-1b,9.0,Multiple Sclerosis,B
Gilenya,8.78048780487805,Multiple Sclerosis,B
Fingolimod,8.75,Multiple Sclerosis,B
Peginterferon beta-1a,8.5,Multiple Sclerosis,B
Teriflunomide,8.384615384615385,Multiple Sclerosis,B
Rebif,8.363636363636363,Multiple Sclerosis,B
Aubagio,8.083333333333334,Multiple Sclerosis,B
Glatopa,8.0,Multiple Sclerosis,C
Rebif Rebidose,8.0,Multiple Sclerosis,C
Plegridy,7.0,Multiple Sclerosis,C
Acetaminophen / caffeine / magnesium salicylate,10.0,Muscle Pain,A
KneeRelief,10.0,Muscle Pain,A
Lidocaine / menthol,10.0,Muscle Pain,A
Salonpas Pain Patch,10.0,Muscle Pain,A
Aspirin / caffeine / orphenadrine,9.5,Muscle Pain,A
Soma Compound,9.375,Muscle Pain,A
Naprelan,9.333333333333334,Muscle Pain,A
Norgesic,9.25,Muscle Pain,A
Fexmid,10.0,Muscle Spasm,A
Norgesic Forte,10.0,Muscle Spasm,A
Parafon Forte DSC,10.0,Muscle Spasm,A
Carisoprodol,9.6015625,Muscle Spasm,A
Orphenadrine,9.6,Muscle Spasm,A
Soma,9.598130841121495,Muscle Spasm,A
Valium,9.532374100719425,Muscle Spasm,A
Aspirin / carisoprodol,9.333333333333334,Muscle Spasm,A
Norflex,9.2,Muscle Spasm,A
Metaxalone,9.03448275862069,Muscle Spasm,A
Zanaflex,9.022222222222222,Muscle Spasm,A
Lorzone,9.0,Muscle Spasm,B
Chlorzoxazone,8.952380952380953,Muscle Spasm,B
Skelaxin,8.854166666666666,Muscle Spasm,B
Tizanidine,8.846153846153847,Muscle Spasm,B
Amrix,8.782608695652174,Muscle Spasm,B
Robaxin,8.727272727272727,Muscle Spasm,B
Robaxin-750,8.272727272727273,Muscle Spasm,B
Lioresal Intrathecal,7.0,Muscle Spasm,C
Neostigmine,10.0,Myasthenia Gravis,A
Mestinon Timespan,9.666666666666666,Myasthenia Gravis,A
Mycophenolate mofetil,9.0,Myasthenia Gravis,B
Pyridostigmine,8.571428571428571,Myasthenia Gravis,B
Vidaza,9.8,Myelodysplastic Syndrome,A
Azacitidine,9.4,Myelodysplastic Syndrome,A
Famotidine / ibuprofen,8.8,NSAID-Induced Ulcer Prophylaxis,B
Ephedrine,9.5,Narcolepsy,A
Modafinil,9.256410256410257,Narcolepsy,A
Methylin,9.11111111111111,Narcolepsy,A
Xyrem,9.058823529411764,Narcolepsy,A
Sodium oxybate,9.020833333333334,Narcolepsy,A
Ritalin-SR,9.0,Narcolepsy,B
Nuvigil,8.788135593220339,Narcolepsy,B
Acrivastine / pseudoephedrine,10.0,Nasal Congestion,A
Afrin 4 Hour Extra Moisturizing,10.0,Nasal Congestion,A
Loratadine-D 24 Hour,10.0,Nasal Congestion,A
Mucinex Sinus-Max Full Force,10.0,Nasal Congestion,A
Naphazoline,10.0,Nasal Congestion,A
Nostrilla,10.0,Nasal Congestion,A
Privine,10.0,Nasal Congestion,A
Semprex-D,10.0,Nasal Congestion,A
Todays Health Nasal  Relief Extra Moisturizing,10.0,Nasal Congestion,A
Vicks Sinex 12-Hour Decongestant Nasal Spray,10.0,Nasal Congestion,A
Zicam Extreme Congestion Relief,10.0,Nasal Congestion,A
Brompheniramine / pseudoephedrine,9.75,Nasal Congestion,A
Chlorpheniramine / methscopolamine / phenylephrine,9.75,Nasal Congestion,A
Vicks Sinex Nasal Spray (old formulation),9.714285714285714,Nasal Congestion,A
Sudafed Congestion,9.6,Nasal Congestion,A
Xylometazoline,9.583333333333334,Nasal Congestion,A
Norel SR,9.5,Nasal Congestion,A
Phenylephrine,9.444444444444445,Nasal Congestion,A
Pseudoephedrine,9.238095238095237,Nasal Congestion,A
Afrin,9.2,Nasal Congestion,A
Loratadine / pseudoephedrine,9.181818181818182,Nasal Congestion,A
Claritin-D,9.076923076923077,Nasal Congestion,A
Afrin Original,9.0,Nasal Congestion,B
Claritin-D 12 Hour,9.0,Nasal Congestion,B
Sudafed 12-Hour,9.0,Nasal Congestion,B
Sudafed 24-Hour,9.0,Nasal Congestion,B
Sodium chloride,8.5,Nasal Congestion,B
Afrin Sinus,8.0,Nasal Congestion,C
Ayr Saline Nasal,8.0,Nasal Congestion,C
Compro,10.0,Nausea/Vomiting,A
Marezine,10.0,Nausea/Vomiting,A
Peppermint,10.0,Nausea/Vomiting,A
Trimethobenzamide,10.0,Nausea/Vomiting,A
Emetrol,9.722222222222221,Nausea/Vomiting,A
Dimenhydrinate,9.655172413793103,Nausea/Vomiting,A
Zofran ODT,9.631578947368421,Nausea/Vomiting,A
Haldol,9.571428571428571,Nausea/Vomiting,A
Zofran,9.548076923076923,Nausea/Vomiting,A
Phosphorated carbohydrate solution,9.538461538461538,Nausea/Vomiting,A
Ondansetron,9.4472049689441,Nausea/Vomiting,A
Prochlorperazine,9.208333333333334,Nausea/Vomiting,A
Compazine,9.083333333333334,Nausea/Vomiting,A
Pyridoxine,9.0,Nausea/Vomiting,B
Tigan,9.0,Nausea/Vomiting,B
Vitamin B6,9.0,Nausea/Vomiting,B
Benadryl,8.88888888888889,Nausea/Vomiting,B
Doxylamine / pyridoxine,9.216216216216216,Nausea/Vomiting of Pregnancy,A
Diclegis,9.093023255813954,Nausea/Vomiting of Pregnancy,A
Rolapitant,10.0,"Nausea/Vomiting, Chemotherapy Induced",A
Varubi,10.0,"Nausea/Vomiting, Chemotherapy Induced",A
Aprepitant,9.9,"Nausea/Vomiting, Chemotherapy Induced",A
Marinol,9.4375,"Nausea/Vomiting, Chemotherapy Induced",A
Granisetron,9.333333333333334,"Nausea/Vomiting, Chemotherapy Induced",A
Sancuso,9.25,"Nausea/Vomiting, Chemotherapy Induced",A
Aloxi,10.0,"Nausea/Vomiting, Postoperative",A
Palonosetron,10.0,"Nausea/Vomiting, Postoperative",A
Emend,9.9,"Nausea/Vomiting, Postoperative",A
Kytril,8.5,"Nausea/Vomiting, Postoperative",B
Pamelor,9.0,Neuralgia,B
Dilantin,9.033333333333333,Neurosurgery,A
Filgrastim,10.0,Neutropenia Associated with Chemotherapy,A
Neupogen,10.0,Neutropenia Associated with Chemotherapy,A
Pegfilgrastim,8.916666666666666,Neutropenia Associated with Chemotherapy,B
Neulasta,8.733333333333333,Neutropenia Associated with Chemotherapy,B
Qualaquin,9.5,Nocturnal Leg Cramps,A
Vitamin e,9.5,Nocturnal Leg Cramps,A
Calan SR,9.333333333333334,Nocturnal Leg Cramps,A
Quinine,9.166666666666666,Nocturnal Leg Cramps,A
Bendamustine,9.25,Non-Hodgkin's Lymphoma,A
Rituximab,9.042553191489361,Non-Hodgkin's Lymphoma,A
Treanda,9.0,Non-Hodgkin's Lymphoma,B
Afatinib,10.0,Non-Small Cell Lung Cance,A
Crizotinib,10.0,Non-Small Cell Lung Cance,A
Gilotrif,10.0,Non-Small Cell Lung Cance,A
Necitumumab,10.0,Non-Small Cell Lung Cance,A
Pemetrexed,10.0,Non-Small Cell Lung Cance,A
Gefitinib,9.6,Non-Small Cell Lung Cance,A
Nivolumab,9.555555555555555,Non-Small Cell Lung Cance,A
Erlotinib,9.523809523809524,Non-Small Cell Lung Cance,A
Iressa,9.5,Non-Small Cell Lung Cance,A
Tarceva,9.380952380952381,Non-Small Cell Lung Cance,A
Opdivo,9.0,Non-Small Cell Lung Cance,B
Xalkori,9.0,Non-Small Cell Lung Cance,B
Alimta,8.0,Non-Small Cell Lung Cance,C
Amikacin,10.0,Not Listed / Othe,A
Dimethyl sulfoxide,10.0,Not Listed / Othe,A
Olodaterol,10.0,Not Listed / Othe,A
Undecylenic acid,10.0,Not Listed / Othe,A
Bacitracin / neomycin / polymyxin b,9.666666666666666,Not Listed / Othe,A
Gatifloxacin,9.0,Not Listed / Othe,B
Alfuzosin,8.4375,Not Listed / Othe,B
Electrolyte replacement solutions,8.0,Not Listed / Othe,C
Didrex,9.8,Obesity,A
Diethylpropion,9.560975609756097,Obesity,A
Tenuate,9.545454545454545,Obesity,A
Lorcaserin,9.435267857142858,Obesity,A
Benzphetamine,9.428571428571429,Obesity,A
Chorionic gonadotropin (hcg),9.4,Obesity,A
Meridia,9.375,Obesity,A
Xenical,9.309090909090909,Obesity,A
Phentermine / topiramate,9.242214532871973,Obesity,A
Tenuate Dospan,9.2,Obesity,A
Phendimetrazine,9.189873417721518,Obesity,A
Liraglutide,9.181972789115646,Obesity,A
Saxenda,9.167883211678832,Obesity,A
Orlistat,9.14406779661017,Obesity,A
Contrave,9.01551724137931,Obesity,A
Bontril Slow Release,9.0,Obesity,B
Bupropion / naltrexone,8.977198697068404,Obesity,B
Alli,8.935483870967742,Obesity,B
Bontril PDM,8.666666666666666,Obesity,B
Phendiet,8.0,Obesity,C
Clomipramine,9.191176470588236,Obsessive Compulsive Disorde,A
Luvox,9.073170731707316,Obsessive Compulsive Disorde,A
Rilutek,9.0,Obsessive Compulsive Disorde,B
